DayInYear: 1st of January=1, 2nd of January=2, ...
DayOfWeek: Monday=0, Tuesday=1, Wednesday=2, Thursday=3, Friday=4, Saturday=5, Sunday=6
UScoast: Non-coast=0, WestCoast=1, EastCoast=2
Date	HourInDay	DayInYear	DayOfWeek	USstate	UScoast	Shape	DurationInSec
11/22/2013	22.5	326	4	OH	0.0	Other	60.0
11/22/2013	21.583333333333332	326	4	MI	0.0	Diamond	90.0
11/22/2013	21.366666666666667	326	4	NJ	2.0	Unknown	30.0
11/22/2013	20.366666666666667	326	4	WI	0.0	Circle	180.0
11/22/2013	19.533333333333335	326	4	UT	0.0	Changing	1800.0
11/22/2013	17.666666666666668	326	4	NC	2.0	Light	600.0
11/22/2013	17.5	326	4	MO	0.0	Oval	300.0
11/22/2013	16.133333333333333	326	4	CA	1.0	Light	420.0
11/22/2013	6.833333333333333	326	4	WA	1.0	Unknown	1200.0
11/22/2013	1.0	326	4	NC	2.0	Circle	5.0
11/22/2013	1.0	326	4	OR	1.0	Sphere	600.0
11/22/2013	0.0	326	4	MD	2.0	Changing	1200.0
11/21/2013	22.666666666666668	325	3	PA	0.0	Light	120.0
11/21/2013	22.0	325	3	FL	2.0	Fireball	300.0
11/21/2013	21.166666666666668	325	3	WA	1.0	Unknown	30.0
11/21/2013	21.0	325	3	WA	1.0	Fireball	180.0
11/21/2013	20.3	325	3	OR	1.0	Sphere	5.0
11/21/2013	20.0	325	3	OR	1.0	Other	180.0
11/21/2013	19.75	325	3	PA	0.0	Triangle	300.0
11/21/2013	19.333333333333332	325	3	CA	1.0	Light	10.0
11/21/2013	19.0	325	3	CA	1.0	Light	120.0
11/21/2013	11.0	325	3	HI	0.0	Sphere	300.0
11/21/2013	6.416666666666667	325	3	NY	2.0	Fireball	600.0
11/21/2013	0.5	325	3	MI	0.0	Triangle	600.0
11/20/2013	0.0	324	2	AZ	0.0	Circle	180.0
11/20/2013	22.0	324	2	ME	2.0	Triangle	60.0
11/20/2013	21.95	324	2	PA	0.0	Cylinder	15.0
11/20/2013	21.25	324	2	WA	1.0	Disk	300.0
11/20/2013	21.166666666666668	324	2	AZ	0.0	Light	60.0
11/20/2013	21.0	324	2	NH	2.0	Fireball	300.0
11/20/2013	18.75	324	2	MA	2.0	Formation	900.0
11/20/2013	18.416666666666668	324	2	FL	2.0	Triangle	30.0
11/20/2013	18.333333333333332	324	2	PA	0.0	Formation	1200.0
11/20/2013	18.25	324	2	PA	0.0	Fireball	1800.0
11/20/2013	18.0	324	2	MA	2.0	Fireball	240.0
11/20/2013	18.0	324	2	VT	0.0	Oval	15.0
11/20/2013	18.0	324	2	NH	2.0	Light	5.0
11/20/2013	18.0	324	2	AK	0.0	Light	5.0
11/20/2013	17.833333333333332	324	2	VT	0.0	Light	180.0
11/20/2013	17.75	324	2	VT	0.0	Formation	120.0
11/20/2013	17.666666666666668	324	2	VT	0.0	Circle	15.0
11/20/2013	17.5	324	2	VT	0.0	Light	60.0
11/20/2013	17.0	324	2	VT	0.0	Light	1800.0
11/20/2013	17.0	324	2	VT	0.0	Fireball	120.0
11/20/2013	16.916666666666668	324	2	VT	0.0	Flash	60.0
11/20/2013	16.916666666666668	324	2	VT	0.0	Fireball	600.0
11/20/2013	16.833333333333332	324	2	VT	0.0	Fireball	60.0
11/20/2013	16.333333333333332	324	2	MA	2.0	Light	2400.0
11/20/2013	10.5	324	2	CA	1.0	Light	180.0
11/19/2013	22.0	323	1	TX	0.0	Other	1800.0
11/19/2013	20.333333333333332	323	1	MD	2.0	Fireball	30.0
11/19/2013	20.3	323	1	DE	2.0	Other	300.0
11/19/2013	20.25	323	1	OH	0.0	Circle	600.0
11/19/2013	20.0	323	1	MO	0.0	Fireball	1800.0
11/19/2013	19.833333333333332	323	1	CA	1.0	Rectangle	600.0
11/19/2013	19.5	323	1	NC	2.0	Light	120.0
11/19/2013	19.5	323	1	GA	2.0	Triangle	1800.0
11/19/2013	19.0	323	1	CA	1.0	Fireball	360.0
11/19/2013	18.583333333333332	323	1	NC	2.0	Sphere	30.0
11/19/2013	18.0	323	1	WI	0.0	Triangle	300.0
11/19/2013	17.833333333333332	323	1	VT	0.0	Circle	5.0
11/19/2013	17.166666666666668	323	1	FL	2.0	Fireball	600.0
11/19/2013	14.366666666666667	323	1	GA	2.0	Sphere	300.0
11/19/2013	14.0	323	1	NC	2.0	Sphere	60.0
11/19/2013	13.0	323	1	MI	0.0	Cylinder	15.0
11/19/2013	12.583333333333334	323	1	WI	0.0	Cigar	5.0
11/19/2013	0.25	323	1	SC	2.0	Circle	30.0
11/18/2013	22.0	322	0	MD	2.0	Sphere	180.0
11/18/2013	21.85	322	0	AZ	0.0	Light	300.0
11/18/2013	21.0	322	0	AK	0.0	Cylinder	1200.0
11/18/2013	20.466666666666665	322	0	TN	0.0	Triangle	180.0
11/18/2013	19.75	322	0	-	2.0	Sphere	5.0
11/18/2013	17.983333333333334	322	0	MD	2.0	Fireball	240.0
11/18/2013	17.966666666666665	322	0	MN	0.0	Disk	10.0
11/18/2013	17.5	322	0	NJ	2.0	Triangle	30.0
11/18/2013	17.0	322	0	CT	2.0	Cone	900.0
11/18/2013	17.0	322	0	MD	2.0	Oval	120.0
11/18/2013	4.0	322	0	NH	2.0	Cigar	600.0
11/17/2013	23.5	321	6	IN	0.0	Cone	900.0
11/17/2013	22.033333333333335	321	6	FL	2.0	Fireball	240.0
11/17/2013	19.5	321	6	CO	0.0	Light	60.0
11/17/2013	19.0	321	6	ID	0.0	Light	4.0
11/17/2013	18.75	321	6	NJ	2.0	Fireball	7.0
11/17/2013	18.666666666666668	321	6	AZ	0.0	Oval	900.0
11/17/2013	18.5	321	6	CO	0.0	Fireball	30.0
11/17/2013	18.266666666666666	321	6	CO	0.0	Light	300.0
11/17/2013	18.0	321	6	ID	0.0	Light	60.0
11/17/2013	3.0	321	6	AZ	0.0	Oval	720.0
11/17/2013	0.0	321	6	IA	0.0	Sphere	120.0
11/16/2013	23.916666666666668	320	5	FL	2.0	Unknown	180.0
11/16/2013	23.0	320	5	MA	2.0	Fireball	120.0
11/16/2013	22.5	320	5	GA	2.0	Circle	60.0
11/16/2013	22.5	320	5	LA	0.0	Sphere	11.0
11/16/2013	22.166666666666668	320	5	OK	0.0	Sphere	15.0
11/16/2013	21.716666666666665	320	5	NE	0.0	Unknown	30.0
11/16/2013	21.0	320	5	OR	1.0	Circle	1800.0
11/16/2013	20.5	320	5	IA	0.0	Light	180.0
11/16/2013	20.5	320	5	CA	1.0	Light	600.0
11/16/2013	20.416666666666668	320	5	IA	0.0	Formation	60.0
11/16/2013	20.0	320	5	AZ	0.0	Fireball	900.0
11/16/2013	19.75	320	5	TX	0.0	Other	300.0
11/16/2013	19.5	320	5	NY	2.0	Unknown	600.0
11/16/2013	19.5	320	5	CA	1.0	Sphere	120.0
11/16/2013	19.0	320	5	WV	0.0	Circle	720.0
11/16/2013	18.75	320	5	OH	0.0	Light	420.0
11/16/2013	18.5	320	5	RI	2.0	Fireball	480.0
11/16/2013	18.0	320	5	NJ	2.0	Light	120.0
11/16/2013	18.0	320	5	CT	2.0	Fireball	1800.0
11/16/2013	10.0	320	5	PA	0.0	Formation	180.0
11/16/2013	9.75	320	5	IA	0.0	Circle	2700.0
11/16/2013	8.416666666666666	320	5	CA	1.0	Sphere	60.0
11/16/2013	1.0	320	5	CA	1.0	Fireball	300.0
11/16/2013	0.0	320	5	WV	0.0	Oval	120.0
11/15/2013	22.5	319	4	NY	2.0	Unknown	1020.0
11/15/2013	21.75	319	4	GA	2.0	Fireball	420.0
11/15/2013	21.566666666666666	319	4	IA	0.0	Light	120.0
11/15/2013	21.5	319	4	CA	1.0	Sphere	300.0
11/15/2013	21.416666666666668	319	4	WI	0.0	Unknown	60.0
11/15/2013	21.333333333333332	319	4	IA	0.0	Light	300.0
11/15/2013	19.0	319	4	LA	0.0	Fireball	300.0
11/15/2013	18.333333333333332	319	4	FL	2.0	Diamond	300.0
11/15/2013	17.95	319	4	CT	2.0	Chevron	120.0
11/15/2013	17.75	319	4	WI	0.0	Circle	600.0
11/15/2013	17.5	319	4	NY	2.0	Light	10.0
11/15/2013	17.25	319	4	MN	0.0	Fireball	5.0
11/15/2013	17.25	319	4	WI	0.0	Circle	10.0
11/15/2013	17.0	319	4	WI	0.0	Circle	20.0
11/15/2013	17.0	319	4	MN	0.0	Sphere	20.0
11/15/2013	16.0	319	4	MD	2.0	Unknown	900.0
11/15/2013	16.0	319	4	CO	0.0	Oval	30.0
11/15/2013	6.866666666666667	319	4	WA	1.0	Fireball	8.0
11/15/2013	6.0	319	4	CA	1.0	Sphere	15.0
11/15/2013	5.75	319	4	WI	0.0	Fireball	20.0
11/15/2013	4.0	319	4	MI	0.0	Fireball	60.0
11/15/2013	2.8333333333333335	319	4	MI	0.0	Fireball	5.0
11/14/2013	23.0	318	3	AZ	0.0	Formation	300.0
11/14/2013	22.5	318	3	UT	0.0	Light	1800.0
11/14/2013	22.25	318	3	MO	0.0	Sphere	120.0
11/14/2013	19.5	318	3	-	2.0	Cigar	10.0
11/14/2013	19.0	318	3	ME	2.0	Fireball	600.0
11/14/2013	18.75	318	3	VT	0.0	Circle	300.0
11/14/2013	18.75	318	3	CA	1.0	Diamond	30.0
11/14/2013	17.0	318	3	NH	2.0	Formation	10.0
11/14/2013	15.0	318	3	WV	0.0	Other	60.0
11/13/2013	22.5	317	2	CA	1.0	Other	300.0
11/13/2013	22.25	317	2	WI	0.0	Fireball	60.0
11/13/2013	21.416666666666668	317	2	WI	0.0	Fireball	10.0
11/13/2013	21.25	317	2	CA	1.0	Circle	600.0
11/13/2013	20.0	317	2	LA	0.0	Formation	3.0
11/13/2013	20.0	317	2	UT	0.0	Light	30.0
11/13/2013	19.5	317	2	WI	0.0	Triangle	10.0
11/13/2013	19.216666666666665	317	2	UT	0.0	Rectangle	300.0
11/13/2013	18.75	317	2	WI	0.0	Fireball	30.0
11/13/2013	18.366666666666667	317	2	MA	2.0	Triangle	1800.0
11/13/2013	18.0	317	2	FL	2.0	Flash	5.0
11/13/2013	17.833333333333332	317	2	VT	0.0	Oval	2400.0
11/13/2013	17.583333333333332	317	2	AZ	0.0	Disk	300.0
11/13/2013	17.5	317	2	CA	1.0	Light	900.0
11/13/2013	11.883333333333333	317	2	ID	0.0	Light	300.0
11/13/2013	7.5	317	2	CA	1.0	Disk	900.0
11/12/2013	22.75	316	1	DE	2.0	Light	20.0
11/12/2013	21.966666666666665	316	1	WI	0.0	Unknown	20.0
11/12/2013	21.416666666666668	316	1	WI	0.0	Triangle	180.0
11/12/2013	21.0	316	1	NC	2.0	Circle	600.0
11/12/2013	21.0	316	1	MN	0.0	Circle	20.0
11/12/2013	20.833333333333332	316	1	ID	0.0	Light	30.0
11/12/2013	20.0	316	1	WA	1.0	Oval	1800.0
11/12/2013	19.733333333333334	316	1	-	2.0	Sphere	1200.0
11/12/2013	19.5	316	1	AZ	0.0	Circle	120.0
11/12/2013	19.0	316	1	WI	0.0	Light	900.0
11/12/2013	16.0	316	1	CO	0.0	Triangle	180.0
11/12/2013	5.25	316	1	CO	0.0	Cylinder	240.0
11/12/2013	1.0	316	1	TN	0.0	Circle	120.0
11/11/2013	22.0	315	0	WI	0.0	Light	60.0
11/11/2013	21.0	315	0	FL	2.0	Light	240.0
11/11/2013	20.616666666666667	315	0	FL	2.0	Light	180.0
11/11/2013	20.5	315	0	AZ	0.0	Sphere	900.0
11/11/2013	20.166666666666668	315	0	MA	2.0	Teardrop	300.0
11/11/2013	18.75	315	0	IN	0.0	Disk	960.0
11/11/2013	18.383333333333333	315	0	ID	0.0	Fireball	900.0
11/11/2013	18.25	315	0	-	2.0	Light	300.0
11/11/2013	15.75	315	0	WA	1.0	Oval	900.0
11/11/2013	5.0	315	0	MO	0.0	Triangle	4.0
11/10/2013	23.083333333333332	314	6	NV	0.0	Oval	30.0
11/10/2013	23.0	314	6	IN	0.0	Fireball	5.0
11/10/2013	22.85	314	6	RI	2.0	Rectangle	60.0
11/10/2013	22.0	314	6	-	2.0	Changing	10.0
11/10/2013	21.0	314	6	AR	0.0	Rectangle	120.0
11/10/2013	21.0	314	6	OK	0.0	Triangle	1200.0
11/10/2013	21.0	314	6	TX	0.0	Fireball	40.0
11/10/2013	20.416666666666668	314	6	FL	2.0	Fireball	300.0
11/10/2013	19.5	314	6	AK	0.0	Fireball	1200.0
11/10/2013	19.25	314	6	OH	0.0	Other	10.0
11/10/2013	18.416666666666668	314	6	WA	1.0	Fireball	60.0
11/10/2013	17.833333333333332	314	6	IL	0.0	Other	90.0
11/10/2013	17.0	314	6	CO	0.0	Circle	2100.0
11/10/2013	17.0	314	6	LA	0.0	Circle	900.0
11/10/2013	16.5	314	6	CA	1.0	Fireball	300.0
11/10/2013	15.483333333333333	314	6	FL	2.0	Cigar	15.0
11/10/2013	14.0	314	6	NJ	2.0	Rectangle	180.0
11/10/2013	7.666666666666667	314	6	OR	1.0	Circle	120.0
11/10/2013	5.933333333333334	314	6	CT	2.0	Light	600.0
11/10/2013	0.9166666666666666	314	6	MN	0.0	Flash	900.0
11/10/2013	0.25	314	6	IA	0.0	Triangle	4.0
11/9/2013	0.0	313	5	TX	0.0	Cross	300.0
11/9/2013	21.0	313	5	NE	0.0	Chevron	10.0
11/9/2013	21.0	313	5	MD	2.0	Sphere	900.0
11/9/2013	20.75	313	5	PA	0.0	Formation	1800.0
11/9/2013	20.666666666666668	313	5	MA	2.0	Unknown	1500.0
11/9/2013	19.833333333333332	313	5	FL	2.0	Light	600.0
11/9/2013	19.8	313	5	CT	2.0	Light	600.0
11/9/2013	19.733333333333334	313	5	FL	2.0	Light	600.0
11/9/2013	19.666666666666668	313	5	NC	2.0	Light	180.0
11/9/2013	19.666666666666668	313	5	AZ	0.0	Formation	600.0
11/9/2013	19.25	313	5	IN	0.0	Fireball	1200.0
11/9/2013	18.0	313	5	NY	2.0	Fireball	600.0
11/9/2013	17.5	313	5	AK	0.0	Light	600.0
11/9/2013	9.75	313	5	CA	1.0	Cylinder	30.0
11/9/2013	9.25	313	5	WI	0.0	Circle	180.0
11/9/2013	9.133333333333333	313	5	OK	0.0	Light	2700.0
11/9/2013	4.5	313	5	MI	0.0	Light	420.0
11/8/2013	22.0	312	4	CA	1.0	Light	1800.0
11/8/2013	22.0	312	4	NC	2.0	Circle	360.0
11/8/2013	21.75	312	4	PA	0.0	Rectangle	300.0
11/8/2013	20.333333333333332	312	4	TX	0.0	Triangle	1080.0
11/8/2013	19.5	312	4	WI	0.0	Rectangle	60.0
11/8/2013	19.0	312	4	IL	0.0	Light	2700.0
11/8/2013	19.0	312	4	GA	2.0	Light	360.0
11/8/2013	10.933333333333334	312	4	FL	2.0	Fireball	4.0
11/7/2013	22.5	311	3	AR	0.0	Chevron	10.0
11/7/2013	22.0	311	3	HI	0.0	Fireball	120.0
11/7/2013	20.0	311	3	NH	2.0	Triangle	60.0
11/7/2013	19.75	311	3	TX	0.0	Light	300.0
11/7/2013	18.5	311	3	SC	2.0	Diamond	1200.0
11/7/2013	18.5	311	3	-	2.0	Triangle	5.0
11/7/2013	16.866666666666667	311	3	-	2.0	Circle	30.0
11/7/2013	0.75	311	3	TX	0.0	Formation	10.0
11/6/2013	22.433333333333334	310	2	TX	0.0	Unknown	10.0
11/6/2013	21.816666666666666	310	2	CA	1.0	Flash	10.0
11/6/2013	20.6	310	2	-	2.0	Circle	4140.0
11/6/2013	20.083333333333332	310	2	TX	0.0	Light	30.0
11/6/2013	20.0	310	2	CA	1.0	Light	3.0
11/6/2013	19.833333333333332	310	2	CA	1.0	Fireball	20.0
11/6/2013	19.5	310	2	CA	1.0	Flash	4.0
11/6/2013	19.0	310	2	MO	0.0	Unknown	900.0
11/6/2013	17.166666666666668	310	2	-	2.0	Fireball	900.0
11/6/2013	6.083333333333333	310	2	CA	1.0	Disk	1800.0
11/6/2013	5.166666666666667	310	2	CA	1.0	Light	10.0
11/6/2013	1.0	310	2	OK	0.0	Cigar	180.0
11/5/2013	23.0	309	1	PA	0.0	Other	480.0
11/5/2013	22.25	309	1	WV	0.0	Oval	60.0
11/5/2013	21.5	309	1	FL	2.0	Fireball	600.0
11/5/2013	21.166666666666668	309	1	PA	0.0	Circle	120.0
11/5/2013	20.333333333333332	309	1	OH	0.0	Fireball	180.0
11/5/2013	20.25	309	1	AZ	0.0	Other	15.0
11/5/2013	19.25	309	1	OR	1.0	Cylinder	240.0
11/5/2013	19.0	309	1	OR	1.0	Fireball	20.0
11/5/2013	18.75	309	1	PA	0.0	Circle	180.0
11/5/2013	18.75	309	1	AZ	0.0	Fireball	60.0
11/5/2013	18.083333333333332	309	1	AK	0.0	Disk	120.0
11/5/2013	17.5	309	1	TX	0.0	Sphere	15.0
11/5/2013	17.0	309	1	LA	0.0	Circle	15.0
11/5/2013	15.833333333333334	309	1	MA	2.0	Circle	10.0
11/5/2013	7.25	309	1	GA	2.0	Cigar	300.0
11/5/2013	6.333333333333333	309	1	HI	0.0	Flash	3.0
11/5/2013	3.0	309	1	NC	2.0	Sphere	10.0
11/4/2013	23.0	308	0	NC	2.0	Triangle	180.0
11/4/2013	22.416666666666668	308	0	FL	2.0	Triangle	900.0
11/4/2013	22.0	308	0	MN	0.0	Light	120.0
11/4/2013	22.0	308	0	SC	2.0	Cigar	300.0
11/4/2013	20.75	308	0	OH	0.0	Oval	20.0
11/4/2013	20.5	308	0	TN	0.0	Cigar	300.0
11/4/2013	20.066666666666666	308	0	CA	1.0	Unknown	480.0
11/4/2013	20.0	308	0	UT	0.0	Circle	1800.0
11/4/2013	19.0	308	0	OH	0.0	Light	20.0
11/4/2013	19.0	308	0	CA	1.0	Circle	30.0
11/4/2013	19.0	308	0	MI	0.0	Triangle	600.0
11/4/2013	19.0	308	0	CA	1.0	Changing	1800.0
11/3/2013	22.383333333333333	307	6	-	2.0	Light	120.0
11/3/2013	22.116666666666667	307	6	CT	2.0	Rectangle	5400.0
11/3/2013	21.0	307	6	MD	2.0	Circle	5.0
11/3/2013	21.0	307	6	OH	0.0	Light	180.0
11/3/2013	20.916666666666668	307	6	TX	0.0	Sphere	300.0
11/3/2013	20.166666666666668	307	6	CO	0.0	Chevron	7.0
11/3/2013	20.0	307	6	OK	0.0	Triangle	600.0
11/3/2013	20.0	307	6	AZ	0.0	Changing	1200.0
11/3/2013	19.5	307	6	TN	0.0	Circle	420.0
11/3/2013	19.0	307	6	OR	1.0	Triangle	120.0
11/3/2013	18.666666666666668	307	6	FL	2.0	Fireball	120.0
11/3/2013	18.416666666666668	307	6	TX	0.0	Fireball	30.0
11/3/2013	18.25	307	6	VT	0.0	Light	180.0
11/3/2013	7.75	307	6	TN	0.0	Circle	600.0
11/3/2013	6.75	307	6	TN	0.0	Other	240.0
11/3/2013	6.583333333333333	307	6	TX	0.0	Circle	600.0
11/3/2013	6.5	307	6	WA	1.0	Light	5.0
11/3/2013	5.5	307	6	FL	2.0	Cylinder	180.0
11/3/2013	1.5	307	6	OH	0.0	Sphere	3600.0
11/3/2013	1.0	307	6	CA	1.0	Circle	5.0
11/2/2013	0.0	306	5	AR	0.0	Fireball	600.0
11/2/2013	23.5	306	5	CT	2.0	Light	120.0
11/2/2013	23.25	306	5	CA	1.0	Oval	900.0
11/2/2013	23.133333333333333	306	5	CA	1.0	Light	120.0
11/2/2013	22.5	306	5	RI	2.0	Fireball	300.0
11/2/2013	22.5	306	5	MD	2.0	Light	2.0
11/2/2013	22.0	306	5	AR	0.0	Fireball	300.0
11/2/2013	21.083333333333332	306	5	CA	1.0	Light	300.0
11/2/2013	21.0	306	5	OH	0.0	Light	30.0
11/2/2013	21.0	306	5	FL	2.0	Circle	900.0
11/2/2013	20.583333333333332	306	5	WI	0.0	Other	60.0
11/2/2013	20.5	306	5	MA	2.0	Light	120.0
11/2/2013	20.383333333333333	306	5	AK	0.0	Disk	300.0
11/2/2013	20.166666666666668	306	5	CA	1.0	Triangle	15.0
11/2/2013	20.0	306	5	NJ	2.0	Circle	120.0
11/2/2013	19.75	306	5	PA	0.0	Sphere	10.0
11/2/2013	19.5	306	5	AZ	0.0	Light	1200.0
11/2/2013	19.25	306	5	TX	0.0	Triangle	900.0
11/2/2013	19.0	306	5	NH	2.0	Light	600.0
11/2/2013	7.25	306	5	NJ	2.0	Triangle	900.0
11/2/2013	7.0	306	5	WA	1.0	Flash	1.0
11/2/2013	6.666666666666667	306	5	WA	1.0	Circle	300.0
11/2/2013	1.4166666666666667	306	5	UT	0.0	Sphere	1.0
11/2/2013	1.0	306	5	SD	0.0	Other	1800.0
11/1/2013	23.75	305	4	PA	0.0	Light	1200.0
11/1/2013	22.333333333333332	305	4	WA	1.0	Light	300.0
11/1/2013	22.0	305	4	NY	2.0	Circle	300.0
11/1/2013	21.0	305	4	NY	2.0	Fireball	60.0
11/1/2013	20.5	305	4	TN	0.0	Egg	1500.0
11/1/2013	20.333333333333332	305	4	MT	0.0	Formation	30.0
11/1/2013	20.25	305	4	FL	2.0	Fireball	300.0
11/1/2013	19.533333333333335	305	4	CA	1.0	Other	360.0
11/1/2013	19.5	305	4	CA	1.0	Sphere	600.0
11/1/2013	19.5	305	4	OH	0.0	Fireball	600.0
11/1/2013	19.416666666666668	305	4	OH	0.0	Circle	120.0
11/1/2013	19.416666666666668	305	4	OH	0.0	Formation	20.0
11/1/2013	19.25	305	4	OH	0.0	Fireball	900.0
11/1/2013	19.25	305	4	PA	0.0	Formation	120.0
11/1/2013	19.183333333333334	305	4	-	2.0	Sphere	2580.0
11/1/2013	19.0	305	4	OH	0.0	Fireball	180.0
11/1/2013	18.833333333333332	305	4	MT	0.0	Fireball	5.0
11/1/2013	7.5	305	4	MI	0.0	Light	10.0
11/1/2013	5.0	305	4	OH	0.0	Sphere	600.0
11/1/2013	4.5	305	4	HI	0.0	Fireball	120.0
11/1/2013	2.0	305	4	OH	0.0	Flash	90.0
11/1/2013	1.5833333333333335	305	4	OK	0.0	Formation	5.0
11/1/2013	0.4666666666666667	305	4	FL	2.0	Fireball	600.0
10/31/2013	22.216666666666665	304	3	WA	1.0	Light	240.0
10/31/2013	21.333333333333332	304	3	KY	0.0	Light	5400.0
10/31/2013	21.0	304	3	OK	0.0	Chevron	10.0
10/31/2013	21.0	304	3	ID	0.0	Light	10.0
10/31/2013	20.666666666666668	304	3	GA	2.0	Other	30.0
10/31/2013	20.5	304	3	AK	0.0	Diamond	180.0
10/31/2013	20.283333333333335	304	3	FL	2.0	Circle	180.0
10/31/2013	20.116666666666667	304	3	CA	1.0	Light	240.0
10/31/2013	20.0	304	3	CA	1.0	Cigar	8.0
10/31/2013	20.0	304	3	AZ	0.0	Other	3.0
10/31/2013	14.383333333333333	304	3	CA	1.0	Diamond	10.0
10/31/2013	10.75	304	3	OK	0.0	Fireball	180.0
10/31/2013	6.466666666666667	304	3	FL	2.0	Circle	1800.0
10/31/2013	5.75	304	3	FL	2.0	Flash	3.0
10/31/2013	5.166666666666667	304	3	CA	1.0	Light	5.0
10/31/2013	1.0	304	3	-	2.0	Light	15.0
10/30/2013	21.5	303	2	CA	1.0	Flash	60.0
10/30/2013	20.966666666666665	303	2	NC	2.0	Triangle	25.0
10/30/2013	19.5	303	2	MS	0.0	Sphere	540.0
10/30/2013	19.5	303	2	-	2.0	Unknown	60.0
10/30/2013	19.416666666666668	303	2	AR	0.0	Light	900.0
10/30/2013	6.833333333333333	303	2	ID	0.0	Fireball	4.0
10/30/2013	6.083333333333333	303	2	WA	1.0	Light	20.0
10/30/2013	6.083333333333333	303	2	ID	0.0	Light	8.0
10/30/2013	5.966666666666667	303	2	WA	1.0	Light	6.0
10/30/2013	5.966666666666667	303	2	WA	1.0	Light	10.0
10/30/2013	5.966666666666667	303	2	ID	0.0	Teardrop	20.0
10/30/2013	5.0	303	2	ID	0.0	Diamond	5400.0
10/30/2013	3.3333333333333335	303	2	CA	1.0	Fireball	180.0
10/29/2013	22.0	302	1	AZ	0.0	Unknown	120.0
10/29/2013	21.75	302	1	ME	2.0	Other	600.0
10/29/2013	20.0	302	1	MI	0.0	Unknown	600.0
10/29/2013	7.466666666666667	302	1	FL	2.0	Unknown	120.0
10/29/2013	3.5	302	1	FL	2.0	Light	120.0
10/29/2013	0.5	302	1	MD	2.0	Circle	5400.0
10/28/2013	23.9	301	0	OH	0.0	Oval	360.0
10/28/2013	22.5	301	0	FL	2.0	Circle	180.0
10/28/2013	22.25	301	0	OH	0.0	Triangle	120.0
10/28/2013	22.0	301	0	FL	2.0	Unknown	300.0
10/28/2013	21.0	301	0	MA	2.0	Diamond	600.0
10/28/2013	20.283333333333335	301	0	WA	1.0	Flash	1.0
10/28/2013	18.5	301	0	WA	1.0	Disk	1500.0
10/28/2013	10.633333333333333	301	0	NC	2.0	Disk	3.0
10/28/2013	0.1	301	0	OK	0.0	Sphere	600.0
10/27/2013	21.75	300	6	CA	1.0	Light	240.0
10/27/2013	20.5	300	6	NC	2.0	Cross	1200.0
10/27/2013	20.0	300	6	AR	0.0	Flash	1500.0
10/27/2013	20.0	300	6	FL	2.0	Circle	600.0
10/27/2013	19.983333333333334	300	6	MN	0.0	Sphere	60.0
10/27/2013	19.5	300	6	OH	0.0	Diamond	120.0
10/27/2013	19.5	300	6	HI	0.0	Rectangle	1800.0
10/27/2013	7.083333333333333	300	6	MA	2.0	Formation	1320.0
10/27/2013	0.8333333333333334	300	6	TX	0.0	Light	480.0
10/26/2013	22.133333333333333	299	5	FL	2.0	Formation	120.0
10/26/2013	22.0	299	5	FL	2.0	Disk	15.0
10/26/2013	21.75	299	5	FL	2.0	Fireball	600.0
10/26/2013	21.6	299	5	FL	2.0	Fireball	120.0
10/26/2013	21.416666666666668	299	5	IN	0.0	Circle	120.0
10/26/2013	21.0	299	5	AR	0.0	Circle	30.0
10/26/2013	20.25	299	5	MN	0.0	Triangle	120.0
10/26/2013	19.916666666666668	299	5	WI	0.0	Rectangle	300.0
10/26/2013	19.916666666666668	299	5	TN	0.0	Flash	180.0
10/26/2013	19.75	299	5	MO	0.0	Light	180.0
10/26/2013	19.5	299	5	FL	2.0	Circle	60.0
10/26/2013	19.0	299	5	UT	0.0	Light	600.0
10/26/2013	19.0	299	5	WI	0.0	Light	600.0
10/26/2013	19.0	299	5	GA	2.0	Light	300.0
10/26/2013	19.0	299	5	MD	2.0	Triangle	180.0
10/26/2013	18.833333333333332	299	5	MA	2.0	Light	1200.0
10/26/2013	18.833333333333332	299	5	CA	1.0	Other	300.0
10/26/2013	18.0	299	5	AZ	0.0	Fireball	600.0
10/26/2013	17.5	299	5	WA	1.0	Rectangle	60.0
10/26/2013	9.75	299	5	MD	2.0	Circle	600.0
10/26/2013	7.0	299	5	CO	0.0	Formation	240.0
10/26/2013	6.333333333333333	299	5	MA	2.0	Light	180.0
10/26/2013	3.0	299	5	FL	2.0	Light	30.0
10/26/2013	2.0	299	5	CA	1.0	Rectangle	15.0
10/25/2013	23.916666666666668	298	4	OH	0.0	Circle	600.0
10/25/2013	22.65	298	4	FL	2.0	Light	180.0
10/25/2013	22.5	298	4	NJ	2.0	Cross	30.0
10/25/2013	22.25	298	4	IA	0.0	Circle	420.0
10/25/2013	22.25	298	4	GA	2.0	Triangle	1800.0
10/25/2013	22.0	298	4	CA	1.0	Flash	120.0
10/25/2013	21.666666666666668	298	4	OH	0.0	Fireball	600.0
10/25/2013	21.0	298	4	FL	2.0	Rectangle	60.0
10/25/2013	21.0	298	4	ID	0.0	Disk	900.0
10/25/2013	20.25	298	4	PA	0.0	Disk	420.0
10/25/2013	20.25	298	4	TX	0.0	Fireball	180.0
10/25/2013	20.0	298	4	MD	2.0	Formation	600.0
10/25/2013	19.5	298	4	MI	0.0	Oval	600.0
10/25/2013	19.0	298	4	WI	0.0	Circle	120.0
